CustomerID,Recency,Frequency,Monetary,Tenure
14657.0,18,5,362473.74,326
14658.0,5,2,81958.26,117
14659.0,9,12,678514.76,316
14660.0,87,2,85323.97,101
14661.0,27,1,11735.220000000001,27
14662.0,29,4,488050.89,316
14664.0,20,2,251612.49,33
14665.0,61,7,305356.55,311
14666.0,24,1,30056.83,24
14667.0,11,27,1402944.08,368
14669.0,242,3,419083.95,333
14670.0,280,2,325972.86,280
14672.0,235,2,155487.82,336
14673.0,3,5,176305.11000000002,368
14675.0,16,1,246135.78,16
14676.0,31,8,93484.83,301
14679.0,372,1,524.8,372
14680.0,25,23,855424.83,372
14681.0,71,3,20654.71,212
14682.0,188,2,12141.86,201
14684.0,26,5,1123818.42,363
14687.0,107,1,28929.76,107
14688.0,8,27,986406.25,374
14689.0,209,1,40496.55,209
14690.0,44,3,109678.02,152
14691.0,31,5,185442.66,213
14692.0,137,5,166416.59,322
14693.0,265,1,24182.239999999998,265
14696.0,4,9,276372.8,373
14697.0,218,2,64342.65,218
14698.0,2,5,497925.2,51
14699.0,214,1,15288.89,214
14700.0,32,3,268868.11,238
14701.0,11,12,843891.14,317
14702.0,1,18,923272.92,365
14703.0,15,1,62146.909999999996,15
14704.0,11,9,1071542.66,180
14705.0,199,1,540.6,199
14708.0,3,4,68825.73999999999,369
14709.0,15,14,521532.18,358
14710.0,14,4,402133.67,59
14711.0,10,12,801216.0,262
14712.0,29,3,69177.89,112
14713.0,9,12,914784.7,365
14714.0,24,1,44033.62,24
14715.0,25,4,191650.48,331
14716.0,43,2,163311.74,149
14719.0,2,6,606783.9,249
14720.0,6,3,82984.77,127
14722.0,147,1,64510.700000000004,147
14723.0,10,6,762259.32,371
14725.0,25,1,147628.58,25
14727.0,274,1,38496.64,274
14729.0,374,1,171449.72,374
14730.0,1,8,1343518.6300000001,277
14731.0,47,3,107492.66,212
14732.0,8,10,385627.73,339
14733.0,9,15,491609.41,368
14735.0,4,34,530100.41,358
14737.0,4,3,33408.71,353
14738.0,39,9,136617.2,316
14739.0,2,8,148434.23,367
14740.0,191,4,204917.44999999998,284
14741.0,12,6,154107.6,373
14744.0,16,9,50972.22,367
14745.0,113,6,164547.92,285
14747.0,248,2,56995.880000000005,249
14748.0,29,6,221324.76,369
14752.0,44,1,21362.730000000003,44
14753.0,87,1,62090.57,87
14754.0,45,2,90288.19,296
14755.0,10,12,610902.72,334
14756.0,15,1,113712.8,15
14757.0,75,1,52246.15,75
14758.0,145,4,150426.24,260
14759.0,5,3,267770.03,233
14760.0,294,2,10239.94,297
14761.0,59,2,30871.72,335
14762.0,264,1,55899.36,264
14764.0,44,2,20797.96,47
14765.0,29,3,105546.49,176
14766.0,8,8,362467.05,373
14768.0,17,3,7207.5599999999995,127
14769.0,3,10,2741330.03,358
14770.0,232,2,143922.33000000002,323
14772.0,112,1,19997.85,112
14775.0,58,3,148897.19,372
14776.0,51,13,353164.5,312
14777.0,4,2,3482.05,358
14778.0,127,2,90974.48,309
14779.0,281,3,93965.99,324
14780.0,55,2,64842.05,79
14782.0,320,1,10768.86,320
14784.0,26,2,44682.54,324
14785.0,10,2,4373.01,15
14788.0,7,2,62677.51,26
14789.0,29,1,14965.27,29
14790.0,17,4,85297.67,254
14792.0,64,2,13669.19,64
14793.0,4,2,47447.96,21
14794.0,3,9,220963.56,334
14795.0,166,1,14302.58,166
14796.0,1,27,2892647.33,367
14798.0,53,3,38984.87,310
14799.0,51,1,28774.62,51
14800.0,48,16,1011381.63,370
14801.0,61,1,181224.7,61
14803.0,162,3,155122.43,292
14804.0,9,1,23720.16,9
14805.0,15,4,131660.21,314
14806.0,75,1,22918.83,75
14808.0,40,15,710662.41,172
14810.0,41,11,630668.29,370
14813.0,370,2,73706.89,370
14815.0,37,2,141203.53,68
14816.0,197,1,6264.03,197
14817.0,200,2,174474.15,277
14818.0,74,3,127280.1,254
14819.0,64,2,41327.35,192
14820.0,21,4,79807.24,173
14821.0,367,1,2406.1099999999997,367
14823.0,180,3,183384.36,195
14824.0,10,4,84823.39,91
14825.0,4,12,315856.07,369
14828.0,197,3,65921.39,337
14829.0,29,6,134901.31,372
14830.0,53,1,104694.44,53
14834.0,18,8,210739.05,240
14836.0,10,3,19436.5,30
14837.0,90,5,275880.71,202
14840.0,268,1,6572.68,268
14841.0,53,6,411249.78,359
14842.0,35,8,370697.51,308
14844.0,64,4,306767.13,241
14847.0,149,1,26038.81,149
14849.0,22,28,971713.4,374
14850.0,312,2,66731.47,368
14851.0,23,2,66797.03,256
14852.0,58,6,357856.14,252
14853.0,9,3,31018.75,211
14854.0,78,8,307477.54,275
14855.0,119,2,51924.18,135
14856.0,36,3,152426.26,57
14857.0,60,3,134734.54,148
14859.0,13,5,119852.73,204
14860.0,9,2,26348.57,19
14861.0,52,1,17156.02,52
14862.0,26,2,115738.13,149
14863.0,29,1,26759.35,29
14865.0,7,2,8979.18,372
14866.0,11,13,252604.5,366
14867.0,186,4,75655.11,369
14868.0,3,9,364794.38,233
14869.0,4,3,162596.56,103
14870.0,262,1,31884.47,262
14871.0,3,4,230506.05,361
14873.0,210,1,62731.5,210
14875.0,9,5,145264.75,263
14878.0,13,9,307151.98,359
14880.0,77,3,116321.2,289
14881.0,20,1,47280.87,20
14882.0,27,2,22019.36,34
14883.0,19,7,110281.94,212
14885.0,132,1,52333.18,132
14886.0,253,1,27329.16,253
14887.0,79,1,12531.49,79
14888.0,207,1,64560.06,207
14889.0,336,1,21451.03,336
14890.0,254,1,14484.59,254
14891.0,148,2,88357.87999999999,188
14893.0,10,2,184959.0,12
14894.0,85,1,43289.1,85
14895.0,8,24,1290756.28,323
14896.0,205,2,107197.14,366
14897.0,8,4,141626.49,297
14898.0,23,8,325427.44,371
14901.0,11,10,246330.09,373
14902.0,21,2,54726.41,26
14903.0,21,10,951338.04,279
14904.0,2,2,181788.6,26
14905.0,154,3,47363.52,234
14907.0,3,10,413633.26,368
14908.0,74,1,15160.939999999999,74
14910.0,3,7,93163.0,55
14911.0,1,248,15362741.47,373
14912.0,17,3,82720.81999999999,247
14913.0,36,4,210556.63,359
14915.0,86,3,29338.07,278
14916.0,71,5,198211.49,324
14918.0,116,2,121922.92,155
14920.0,213,2,132280.72,213
14921.0,30,2,213475.28,201
14923.0,51,1,128404.27,51
14924.0,246,1,26288.31,246
14929.0,32,1,29862.44,32
14930.0,109,3,285432.77,274
14931.0,5,6,117525.33,241
14932.0,366,1,37160.84,366
14934.0,73,3,192734.21,283
14935.0,297,1,39815.82,297
14936.0,9,9,876719.07,276
14937.0,57,4,74481.48,130
14944.0,30,14,466437.99,352
14946.0,14,1,6348.8,14
14947.0,72,2,25333.350000000002,131
14948.0,23,7,164265.53,219
14950.0,9,2,47206.83,19
14951.0,79,1,52991.88,79
14952.0,46,15,371384.94,367
14953.0,25,1,132180.82,25
14954.0,12,1,221909.59,12
14957.0,253,1,38159.6,253
14958.0,147,3,105494.59999999999,246
14959.0,59,5,180027.86,296
14960.0,8,2,80510.72,171
14961.0,11,12,793270.27,361
14962.0,271,1,10655.17,271
14963.0,10,5,472352.43,184
14964.0,247,1,28418.93,247
14965.0,96,2,199305.54,96
14966.0,15,1,82295.17,15
14967.0,50,1,20320.66,50
14968.0,30,1,91388.59,30
14970.0,68,4,83448.20999999999,317
14971.0,35,3,432271.8,43
14972.0,128,1,43358.8,128
14973.0,107,3,77545.79,226
14974.0,37,1,49716.75,37
14975.0,57,1,20546.94,57
14976.0,57,8,180362.24,327
14978.0,72,5,586423.63,331
14981.0,246,1,22937.03,246
14984.0,19,2,92778.41,181
14985.0,198,2,225385.67,358
14987.0,16,2,14480.890000000001,366
14988.0,212,1,77797.77,212
14995.0,39,2,166354.4,280
14997.0,46,4,75941.79,178
14998.0,170,2,191378.69,241
15000.0,48,1,208192.11000000002,48
15002.0,116,4,317965.85,367
15004.0,147,1,394684.78,147
15005.0,16,35,2981921.32,366
15006.0,51,1,355771.43,51
15007.0,159,1,24953.83,159
15009.0,12,3,454734.96,25
15010.0,36,1,53921.56,36
15012.0,54,2,348807.33999999997,374
15014.0,43,2,105823.52,176
15016.0,173,1,43228.3,173
15017.0,34,1,40128.64,34
15018.0,39,4,73093.83,368
15019.0,267,1,157805.13,267
15021.0,9,13,1224277.14,368
15022.0,12,4,342053.97,47
15023.0,3,12,1438255.88,369
15024.0,10,10,444654.93,367
15025.0,33,1,191897.15,33
15026.0,80,3,144619.58,277
15027.0,31,6,101950.5,238
15028.0,8,4,155989.24,369
15030.0,72,2,17511.85,268
15031.0,4,4,246369.87,282
15032.0,256,5,149160.31,366
15033.0,5,11,1299845.53,329
15034.0,16,11,1074357.87,354
15035.0,90,1,72347.63,90
15036.0,72,3,334232.87,180
15038.0,43,7,321431.47,370
15039.0,10,52,3806099.17,369
15041.0,170,1,159161.85,170
15042.0,199,1,12627.47,199
15043.0,31,1,14675.16,31
15044.0,19,22,1279149.14,362
15045.0,152,3,27662.09,258
15046.0,9,16,496057.25,338
15047.0,270,1,67251.86,270
15048.0,65,5,257452.31,369
15049.0,274,1,7124.01,274
15050.0,25,5,220039.42,71
15051.0,23,3,395056.49,150
15052.0,319,1,75063.66,319
15053.0,5,3,194387.59,282
15054.0,12,2,262583.62,40
15057.0,275,2,65232.04,316
15058.0,25,11,682375.22,312
15059.0,41,11,600677.28,335
15060.0,8,4,288096.29,9
15061.0,4,55,1011876.59,372
15062.0,71,4,144641.91999999998,359
15063.0,213,1,12763.119999999999,213
15065.0,38,6,436155.45,291
15066.0,32,2,152109.89,53
15067.0,78,3,209318.52,283
15068.0,46,2,267645.94,256
15069.0,179,1,196776.57,179
15070.0,373,1,1718.72,373
15071.0,94,2,49699.29,276
15073.0,10,4,188123.74,187
15074.0,105,1,112337.62,105
15075.0,78,1,67057.55,78
15076.0,173,1,112422.7,173
15078.0,7,38,1109930.51,369
15079.0,213,5,142857.37,366
15081.0,22,6,89376.55,367
15083.0,257,1,9963.22,257
15087.0,282,1,41493.57,282
15088.0,21,3,150410.79,67
15089.0,10,6,366097.1,128
15090.0,308,1,56793.61,308
15091.0,54,2,88645.98,68
15092.0,215,2,91988.45,284
15093.0,18,9,285688.9,372
15095.0,104,5,141491.13,203
15096.0,43,1,24695.47,43
15097.0,4,1,84494.72,4
15098.0,182,5,3363.8700000000003,182
15099.0,84,1,62069.52,84
15100.0,330,6,17087.59,374
15101.0,9,3,20918.73,359
15103.0,31,2,89040.68,86
15104.0,167,3,174232.78,282
15105.0,18,7,245407.22,135
15106.0,18,7,305155.04,269
15107.0,311,8,54873.92,372
15108.0,142,5,152643.96,228
15109.0,241,2,57880.86,246
15110.0,24,7,72125.9,319
15111.0,29,3,192357.78,373
15113.0,10,4,230684.18,54
15114.0,30,10,494299.58,302
15115.0,18,1,73204.23,18
15116.0,18,4,130968.39,205
15117.0,15,6,217873.29,216
15118.0,134,1,6184.349999999999,134
15119.0,246,1,40376.32,246
15120.0,130,2,65185.31,134
15121.0,50,2,79699.23,289
15122.0,85,6,223124.66999999998,298
15123.0,7,2,266943.8,206
15124.0,23,2,29338.28,192
15125.0,25,23,327968.08,271
15127.0,66,1,32452.600000000002,66
15128.0,60,8,270000.91,220
15129.0,50,11,207324.8,292
15130.0,170,1,55090.77,170
15132.0,18,5,142674.69,263
15133.0,128,3,71955.2,302
15134.0,15,8,184761.86000000002,241
15135.0,233,2,28218.57,239
15136.0,3,5,190732.23,96
15139.0,240,2,29961.2,337
15140.0,52,8,210037.65,264
15142.0,46,1,63270.54,46
15143.0,226,1,34024.95,226
15144.0,8,18,544018.52,312
15145.0,4,4,164607.93,248
15146.0,165,3,247418.17,291
15147.0,219,2,81265.7,240
15148.0,11,1,50215.32,11
15149.0,134,1,73841.07,134
15150.0,17,11,855962.84,269
15152.0,10,16,660361.91,187
15153.0,31,1,59562.6,31
15154.0,74,2,209159.86000000002,75
15156.0,1,3,125001.39,34
15157.0,4,5,331732.12,358
15158.0,45,1,22003.079999999998,45
15159.0,2,34,1892495.5,361
15160.0,357,1,12029.36,357
15163.0,18,2,85125.9,192
15164.0,69,3,255568.22,339
15165.0,373,1,68081.27,373
15167.0,321,1,101845.17,321
15168.0,26,1,14418.640000000001,26
15171.0,325,2,13256.62,331
15172.0,9,5,288953.27,237
15174.0,323,1,22834.66,323
15175.0,72,1,62499.33,72
15178.0,260,1,5386.129999999999,260
15179.0,18,7,240314.53,364
15180.0,367,1,21379.29,367
15181.0,66,5,56662.97,365
15182.0,154,2,51299.05,269
15184.0,29,2,167254.15,191
15185.0,70,1,74708.9,70
15186.0,14,2,46956.520000000004,168
15187.0,2,18,246643.57,212
15189.0,1,53,678561.83,333
15192.0,120,3,144517.86,365
15193.0,61,1,58000.98,61
15194.0,3,22,844288.65,368
15195.0,3,1,2889.0,3
15197.0,9,5,73084.51,358
15198.0,92,2,26276.35,124
15199.0,59,4,43352.74,308
15201.0,79,11,254660.24,247
15203.0,26,6,385328.71,312
15204.0,357,1,19225.920000000002,357
15205.0,85,3,91077.97,127
15206.0,10,4,23519.51,276
15208.0,1,6,109030.44,353
15210.0,225,1,45251.99,225
15211.0,60,2,138513.44,365
15212.0,239,2,11203.09,241
15213.0,319,3,39637.020000000004,330
15214.0,2,8,281474.72000000003,243
15215.0,45,6,101211.2,317
15216.0,88,1,5605.16,88
15218.0,11,11,402288.33,319
15219.0,176,1,20194.17,176
15220.0,52,7,308783.61,281
15221.0,366,2,29230.1,370
15222.0,319,1,15209.19,319
15223.0,226,3,84800.77,250
15224.0,358,3,37572.73,363
15225.0,234,1,59476.13,234
15226.0,311,1,32041.010000000002,311
15227.0,37,5,139067.58,317
15228.0,66,5,320321.16,295
15230.0,239,2,73004.23,241
15232.0,113,2,70191.35,141
15234.0,277,1,37202.600000000006,277
15235.0,218,12,362484.39,373
15236.0,299,1,43439.53,299
15237.0,2,4,256800.75,227
15238.0,29,5,147445.22,184
15239.0,10,3,140914.16,79
15240.0,45,7,233040.74,372
15241.0,67,9,329985.73,284
15243.0,74,1,64462.05,74
15244.0,65,2,70649.99,248
15245.0,134,3,222191.82,261
15246.0,238,2,95196.51,359
15247.0,122,1,11468.66,122
15249.0,32,15,940724.08,257
15251.0,9,15,362614.57,242
15252.0,36,2,108494.97,183
15253.0,16,6,188111.21,170
15254.0,127,1,45242.81,127
15255.0,67,1,106540.44,67
15256.0,149,1,18896.14,149
15257.0,281,2,26930.62,283
15258.0,169,2,95024.21,217
15260.0,100,8,192086.26,373
15261.0,135,1,52215.59,135
15262.0,324,1,39405.15,324
15263.0,107,1,35518.93,107
15264.0,64,1,38927.48,64
15265.0,151,2,216057.71,236
15266.0,338,1,7014.58,338
15267.0,22,5,34693.38,183
15269.0,24,1,5274.4,24
15270.0,16,9,121374.65000000001,310
15271.0,7,16,705186.2,365
15272.0,57,2,174288.57,86
15274.0,4,2,117214.24,18
15275.0,31,2,106023.5,38
15276.0,66,1,136063.51,66
15277.0,47,1,33368.87,47
15279.0,355,2,58276.54,365
15280.0,172,1,36725.6,172
15281.0,59,12,451702.49,333
15286.0,50,1,10425.14,50
15287.0,22,3,55857.11,71
15288.0,43,5,259486.05,365
15289.0,29,4,152732.36000000002,250
15290.0,5,21,545702.3099999999,359
15291.0,26,20,331215.51,374
15292.0,201,1,66951.24,201
15296.0,44,10,542009.26,327
15297.0,10,4,96807.45999999999,64
15298.0,2,14,506056.98,366
15299.0,67,11,27118.91,372
15300.0,64,1,64654.69,64
15301.0,51,14,617869.89,369
15303.0,290,1,75250.28,290
15304.0,61,10,57282.29,369
15306.0,64,3,137132.26,148
15307.0,96,1,32816.8,96
15308.0,271,2,38770.28,274
15311.0,1,118,6301150.63,374
15312.0,75,5,97708.99,355
15313.0,110,1,3508.7999999999997,110
15314.0,199,1,58188.05,199
15315.0,64,3,78194.84,116
15316.0,327,1,3008.2799999999997,327
15318.0,4,1,105362.08,4
15319.0,284,1,46045.05,284
15320.0,44,1,86460.94,44
15321.0,49,4,258434.96,292
15322.0,64,2,119059.59,86
15325.0,104,1,105942.94,104
15326.0,334,1,46542.630000000005,334
15327.0,53,1,17256.41,53
15329.0,35,5,186224.54,365
15330.0,32,2,27886.0,61
15332.0,366,4,71107.08,370
15333.0,208,1,47260.229999999996,208
15334.0,157,3,300051.31,173
15335.0,54,1,87203.79,54
15339.0,66,3,232546.62,318
15341.0,81,1,33813.98,81
15342.0,116,2,76247.25,130
15343.0,87,1,68099.73,87
15344.0,1,5,64185.93,74
15345.0,35,2,64276.96,46
15346.0,333,1,43660.49,333
15347.0,366,1,8963.83,366
15348.0,72,1,25860.03,72
15349.0,158,2,161713.7,187
15350.0,373,1,24554.629999999997,373
15351.0,12,10,574898.07,370
15353.0,255,2,151091.88,368
15355.0,29,2,31151.29,53
15356.0,31,10,1357179.8,368
15358.0,5,29,1401715.3,366
15360.0,40,1,28683.28,40
15361.0,362,1,20391.489999999998,362
15363.0,241,2,46762.2,373
15364.0,96,2,88458.99,254
15365.0,26,9,377623.54,315
15366.0,75,2,86301.05,358
15367.0,57,5,253022.76,275
15368.0,21,1,5382.3099999999995,21
15369.0,144,1,1912.24,144
15370.0,41,8,257635.12,333
15372.0,137,1,63408.86,137
15373.0,8,13,301502.96,371
15374.0,129,1,4343.29,129
15376.0,40,3,299561.55,222
15379.0,169,8,489603.47000000003,358
15380.0,9,6,72028.27,365
15381.0,214,2,22771.36,268
15382.0,15,8,777056.54,296
15384.0,170,3,137981.91,372
15385.0,40,1,43200.21,40
15386.0,186,1,68538.76,186
15388.0,270,1,23747.18,270
15389.0,172,1,3014.8,172
15392.0,5,5,216243.03,360
15393.0,16,2,26924.25,281
15394.0,10,4,188726.96,359
15395.0,326,1,21384.120000000003,326
15396.0,113,1,35947.840000000004,113
15397.0,290,1,15473.33,290
15398.0,16,3,208765.11,78
15399.0,1,3,133328.59,79
15400.0,92,6,36908.55,279
15402.0,149,2,124007.95999999999,196
15405.0,189,1,24364.06,189
15406.0,18,4,177768.67,301
15407.0,34,4,366086.57,305
15408.0,264,1,82521.97,264
15410.0,84,8,366483.04,262
15411.0,26,5,258476.16,183
15412.0,171,1,20207.93,171
15414.0,10,3,110805.28,242
15415.0,313,1,165772.26,313
15416.0,65,5,503646.03,283
15417.0,85,1,81972.28,85
15419.0,25,1,13410.31,25
15421.0,59,4,143274.02,310
15422.0,323,2,21296.42,323
15423.0,38,1,6874.91,38
15424.0,254,2,46607.89,254
15426.0,19,7,803410.97,369
15427.0,33,3,776290.86,47
15428.0,15,1,16034.380000000001,15
15429.0,27,3,204637.66999999998,75
15432.0,23,1,21852.21,23
15433.0,79,3,131825.52,267
15434.0,8,6,162719.38,200
15435.0,22,1,89826.77,22
15436.0,12,3,839294.89,234
15437.0,262,1,111104.41,262
15438.0,131,1,53429.48,131
15440.0,55,3,178169.97,209
15442.0,249,1,8638.78,249
15443.0,2,8,1008499.6900000001,320
15444.0,9,2,554658.28,40
15445.0,264,1,15373.47,264
15447.0,331,1,21484.559999999998,331
15448.0,313,1,55915.71,313
15449.0,26,5,149910.77,262
15450.0,30,1,57181.49,30
15452.0,30,3,140940.55000000002,264
15453.0,2,7,717510.52,188
15454.0,362,1,63078.38,362
15456.0,283,3,158259.07,359
15457.0,262,1,127291.53,262
15458.0,25,1,31385.510000000002,25
15460.0,354,1,165826.93,354
15462.0,94,3,29718.449999999997,187
15463.0,29,1,14955.63,29
15464.0,338,1,363829.17,338
15465.0,20,24,260193.7,370
15466.0,85,1,127575.57,85
15467.0,9,4,112235.11,152
15468.0,35,5,88766.7,361
15469.0,43,4,66105.74,120
15471.0,2,1,217343.84,2
15472.0,113,1,217676.33000000002,113
15473.0,14,10,35057.88,61
15475.0,77,1,75764.02,77
15478.0,40,2,137500.03,57
15480.0,116,1,142787.57,116
15482.0,16,16,329995.87,359
15483.0,161,4,219486.07,267
15484.0,1,5,458524.26,78
15485.0,30,3,231567.55,373
15488.0,93,1,5192.0599999999995,93
15489.0,23,4,170414.2,211
15491.0,95,7,364834.05,236
15492.0,28,2,81221.1,74
15493.0,33,7,770397.76,271
15494.0,21,2,364828.03,121
15497.0,18,3,45690.03,320
15498.0,1,35,1343480.24,368
15500.0,8,4,155943.32,81
15502.0,16,23,637110.68,369
15503.0,363,1,170534.13,363
15504.0,81,1,26349.420000000002,81
15505.0,53,7,261461.31,155
15506.0,23,3,389258.1,139
15507.0,172,1,137680.73,172
15508.0,189,6,242864.61,235
15510.0,331,1,8953.49,331
15511.0,12,5,411682.66,85
15512.0,156,2,10519.96,360
15513.0,31,22,789459.66,374
15514.0,12,13,584009.43,364
15516.0,45,3,33221.14,47
15517.0,233,1,61356.619999999995,233
15518.0,64,13,532850.03,333
15520.0,2,1,46771.759999999995,2
15521.0,36,13,550372.76,255
15522.0,33,2,150393.63,88
15523.0,84,1,18441.09,84
15524.0,25,1,17.36,25
15525.0,2,4,488956.78,373
15526.0,33,2,3764.87,33
15527.0,19,10,428057.43,354
15528.0,254,1,65175.73,254
15529.0,23,12,1746067.58,367
15530.0,22,4,283100.58,247
15531.0,8,2,579039.01,30
15532.0,25,6,682296.06,358
15533.0,19,5,234525.69999999998,89
15535.0,173,7,194153.43,365
15537.0,163,1,69117.01,163
15539.0,7,1,104983.72,7
15540.0,11,1,38104.13,11
15541.0,114,1,80915.09,114
15543.0,288,1,92034.2,288
15544.0,9,11,703183.76,373
15545.0,54,2,227690.92,371
15547.0,7,14,1740523.93,362
15549.0,77,4,284510.93,316
15550.0,4,4,150879.22,302
15551.0,37,1,67943.48,37
15552.0,217,1,41923.73,217
15553.0,60,1,133602.61000000002,60
15554.0,278,1,45305.67,278
15555.0,12,20,2309352.21,369
15556.0,24,1,99012.66,24
15557.0,29,1,55070.740000000005,29
15561.0,12,5,54702.23,216
15562.0,352,1,4587.26,352
15563.0,9,7,305318.56,359
15565.0,50,2,32280.18,71
15567.0,19,1,20363.66,19
15568.0,3,3,132196.29,73
15569.0,104,5,74487.05,332
15570.0,7,13,895418.4400000001,369
15571.0,12,4,171095.52,78
15572.0,5,7,582108.74,278
15573.0,32,2,283648.53,86
15574.0,178,4,405525.08,372
15576.0,38,1,114422.41,38
15577.0,151,3,94418.21,305
15578.0,162,1,21817.59,162
15579.0,69,2,124440.1,314
15581.0,121,14,392245.92,366
15582.0,25,3,104583.39,220
15584.0,24,5,349355.79,162
15585.0,177,1,87126.11,177
15587.0,50,4,32967.409999999996,352
15589.0,253,4,75590.84999999999,311
15590.0,289,1,894.04,289
15592.0,47,1,61658.22,47
15593.0,71,1,16642.55,71
15594.0,16,6,266118.83,235
15596.0,101,9,222784.74,365
15597.0,30,2,61114.33,35
15598.0,35,3,30247.13,53
15599.0,27,2,130660.58,204
15601.0,11,17,1020057.74,373
15602.0,8,15,132924.27,368
15603.0,79,1,6904.26,79
15604.0,52,1,62155.46,52
15605.0,36,5,163416.54,373
15606.0,57,11,232275.72,325
15607.0,337,1,30511.05,337
15608.0,28,4,163959.19,121
15609.0,183,2,41951.479999999996,184
15610.0,52,1,17343.2,52
15611.0,10,15,98095.87,335
15612.0,36,2,12945.619999999999,62
15615.0,10,27,1059218.19,359
15618.0,33,5,114613.79,137
15619.0,11,1,8305.26,11
15620.0,50,6,255511.49,358
15621.0,4,6,44950.020000000004,22
15622.0,3,16,591672.22,282
15623.0,141,1,39419.060000000005,141
15624.0,117,4,95593.59999999999,256
15625.0,100,8,164781.57,235
15626.0,75,2,163943.55,330
15628.0,5,10,406615.38,367
15630.0,45,3,165168.79,205
15632.0,16,10,489687.68,275
15634.0,17,1,37458.85,17
15636.0,90,2,48919.47,282
15637.0,53,1,31390.09,53
15638.0,301,1,2292.45,301
15639.0,134,1,72765.75,134
15640.0,4,17,1250392.87,372
15641.0,105,4,308849.67,359
15643.0,179,6,95409.9,282
15644.0,166,4,621850.7,261
15645.0,19,1,95936.59,19
15646.0,158,4,50604.57,372
15648.0,204,4,92179.83,267
15649.0,336,2,3012.3900000000003,368
15651.0,37,3,73583.1,261
15652.0,91,1,42357.64,91
15653.0,93,2,19253.39,116
15654.0,9,2,56327.11,26
15655.0,233,2,81654.03,243
15656.0,45,4,111077.15,284
15657.0,23,1,434.52,23
15658.0,190,8,133555.49,373
15659.0,44,1,29663.949999999997,44
15660.0,25,12,218573.09,366
15661.0,317,2,14704.5,339
15663.0,106,1,27068.28,106
15664.0,51,2,44693.45,359
15665.0,168,2,308990.86,243
15667.0,40,1,21881.62,40
15668.0,218,1,760.43,218
15669.0,40,5,69187.27,264
15670.0,297,1,22936.289999999997,297
15671.0,19,10,222182.93,271
15673.0,88,4,383281.81,327
15674.0,73,8,341855.73,255
15675.0,81,3,58283.5,280
15676.0,9,5,567816.43,284
15677.0,49,1,93422.14,49
15678.0,53,1,31340.77,53
15679.0,24,4,310889.1,183
15680.0,9,3,193252.57,366
15681.0,18,6,158992.58,280
15683.0,117,1,9077.76,117
15687.0,9,11,471447.7,330
15689.0,120,2,21886.13,362
15690.0,4,2,51742.18,101
15691.0,252,1,2958.03,252
15692.0,28,1,24228.23,28
15694.0,1,15,198549.57,373
15695.0,267,2,41819.81,267
15696.0,33,12,451579.09,327
15699.0,18,1,33030.16,18
15700.0,172,3,185057.03,173
15701.0,2,4,688974.6799999999,111
15703.0,265,1,23316.339999999997,265
15704.0,140,4,327049.11,216
15705.0,201,1,11663.310000000001,201
15706.0,60,7,151557.84,116
15707.0,35,4,554708.34,86
15708.0,41,11,689960.33,370
15709.0,284,1,17119.31,284
15712.0,9,5,121004.2,288
15713.0,143,3,38125.159999999996,366
15714.0,12,2,99358.83,78
15716.0,146,4,332470.18,370
15717.0,234,1,13673.759999999998,234
15719.0,33,14,2451257.26,338
15720.0,24,1,338284.19,24
15721.0,12,1,221652.91999999998,12
15722.0,36,6,210919.46,291
15723.0,365,1,99337.08,365
15724.0,201,3,17238.25,285
15725.0,15,1,76269.62,15
15727.0,17,7,754731.97,359
15728.0,49,1,7597.360000000001,49
15729.0,198,2,16323.619999999999,213
15730.0,66,4,199495.91999999998,207
15732.0,212,2,37891.05,372
15733.0,283,1,21157.66,283
15734.0,115,2,48323.38,200
15737.0,15,12,206900.23,243
15738.0,19,19,461495.55,373
15739.0,66,1,21479.84,66
15740.0,49,1,11512.52,49
15743.0,16,4,248056.65,185
15744.0,78,1,8194.369999999999,78
15745.0,9,6,140339.76,236
15746.0,134,2,64585.29,134
15747.0,13,3,252593.86,173
15748.0,40,1,53173.65,40
15749.0,235,4,35642.72,332
15750.0,3,9,790793.98,367
15752.0,40,8,998605.21,373
15753.0,305,1,30.82,305
15754.0,51,4,75881.52,247
15755.0,1,8,387562.6,295
15756.0,61,4,491048.7,249
15757.0,66,2,120115.14,218
15758.0,25,1,24984.46,25
15759.0,218,3,7753.53,358
15762.0,65,2,99238.39,77
15763.0,32,3,172407.57,78
15764.0,81,10,518900.75,277
15766.0,64,1,35082.77,64
15768.0,116,4,67521.39,226
15769.0,7,29,434335.82,371
15773.0,6,1,26543.19,6
15774.0,69,1,66993.43000000001,69
15775.0,245,1,18077.72,245
15776.0,133,1,40614.22,133
15777.0,241,5,60488.22,361
15780.0,184,3,89571.82,358
15781.0,25,4,37233.27,306
15782.0,10,4,119314.33,89
15783.0,11,1,31913.07,11
15785.0,30,8,239755.66999999998,295
15786.0,44,5,701330.28,114
15787.0,26,3,560263.45,61
15789.0,358,1,68022.52,358
15790.0,10,1,89698.88,10
15791.0,44,3,184543.53,204
15793.0,9,4,37173.92,269
15795.0,150,1,124548.41,150
15796.0,1,10,331071.07,302
15797.0,113,4,14599.87,319
15799.0,76,3,218695.18,334
15800.0,107,2,311049.14,247
15801.0,46,4,171125.98,110
15802.0,143,3,10236.45,143
15803.0,51,1,20642.33,51
15804.0,1,19,731742.78,199
15805.0,23,20,789810.32,365
15806.0,46,3,70826.18000000001,277
